cost	iter 1	iter 500
6005.64	51.87000000000001	100.00999999999996
6006.05	52.99000000000001	100.00999999999996
6006.46	53.14000000000001	100.00999999999996
6006.64	53.63000000000001	100.00999999999996
6006.82	54.17000000000001	100.00999999999996
6006.87	55.830000000000005	100.00999999999996
6007.05	56.760000000000005	100.00999999999996
6007.28	57.00000000000001	100.00999999999996
6008.05	58.32000000000001	100.00999999999996
6008.23	59.300000000000004	100.00999999999996
6008.64	59.89000000000001	100.00999999999996
6009.28	60.52000000000001	100.00999999999996
6009.46	62.13000000000001	100.00999999999996
6009.87	62.62000000000001	100.00999999999996
6010.69	63.890000000000015	100.00999999999996
6012.46	64.13000000000001	100.00999999999996
6012.87	64.81000000000002	100.00999999999996
6013.69	65.05000000000001	100.00999999999996
8006.41	65.44000000000001	100.00999999999996
8006.82	66.47000000000001	100.00999999999996
8007.05	66.91000000000001	100.00999999999996
8007.87	67.64000000000001	100.00999999999996
8008.05	69.06000000000002	100.00999999999996
8008.28	69.40000000000002	100.00999999999996
8008.46	69.84000000000002	100.00999999999996
8008.87	70.52000000000002	100.00999999999996
8009.05	71.69000000000003	100.00999999999996
8009.28	72.81000000000003	100.00999999999996
8009.46	73.25000000000003	100.00999999999996
8009.69	73.84000000000003	100.00999999999996
8011.05	74.08000000000003	100.00999999999996
8011.46	76.28000000000003	100.00999999999996
8011.64	76.52000000000002	100.00999999999996
8011.87	77.79000000000002	100.00999999999996
8012.28	77.94000000000003	100.00999999999996
8012.46	78.23000000000003	100.00999999999996
8012.87	78.91000000000004	100.00999999999996
8013.1	79.98000000000003	100.00999999999996
8013.28	80.37000000000003	100.00999999999996
8013.69	80.61000000000003	100.00999999999996
8014.1	81.05000000000003	100.00999999999996
10010.05	81.34000000000003	100.00999999999996
10010.23	82.22000000000003	100.00999999999996
10010.46	82.61000000000003	100.00999999999996
10011.05	83.34000000000003	100.00999999999996
10011.28	83.78000000000003	100.00999999999996
10011.46	85.10000000000002	100.00999999999996
10011.69	86.56000000000002	100.00999999999996
10011.87	87.00000000000001	100.00999999999996
10012.28	87.34000000000002	100.00999999999996
10012.69	88.41000000000001	100.00999999999996
10013.1	88.80000000000001	100.00999999999996
12008.82	89.04	100.00999999999996
12009.28	89.09	100.00999999999996
12011.28	89.33	100.00999999999996
12011.46	89.77	100.00999999999996
12012.1	89.92	100.00999999999996
12014.87	91.48	100.00999999999996
12015.28	91.97	100.00999999999996
12015.69	92.8	100.00999999999996
12016.1	93.83	100.00999999999996
12016.51	94.32	100.00999999999996
14013.28	94.71	100.00999999999996
14013.46	95.19999999999999	100.00999999999996
14013.64	95.35	100.00999999999996
14014.1	95.58999999999999	100.00999999999996
14014.69	95.92999999999999	100.00999999999996
14014.87	96.52	100.00999999999996
14015.51	97.11	100.00999999999996
14016.1	97.74	100.00999999999996
18018.1	98.08	100.00999999999996
18018.28	98.57	100.00999999999996
18018.92	98.80999999999999	100.00999999999996
18019.51	99.63999999999999	100.00999999999996
24022.92	99.97999999999999	100.00999999999996
